IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MS_20140624_RUN_USS_REP_COCHRAN,USA_MS_20140624_RUN_USS_REP_MCDANIEL
0,Wilkinson,Fort Adams 2020,Fort Adams 2020,10,15
0,Wilkinson,Longmire 5020,Longmire 5020,28,60
0,Wilkinson,Woodville 5th 5010,Woodville 5th 5010,55,47
0,Wilkinson,Woodville 4th 4010,Woodville 4th 4010,16,15
0,Wilkinson,Woodville 1010,Woodville 1010,24,29
0,Wilkinson,Woodville 2nd 2010,Woodville 2nd 2010,13,15
0,Winston,American Legion,American Legion,45,15
0,Winston,County Agent,County Agent,34,30
0,Winston,East Winston,East Winston,83,82
0,Winston,Fairgrounds,Fairgrounds,378,249
0,Winston,Lovorn Tractor,Lovorn Tractor,58,42
0,Winston,Mars Hill,Mars Hill,46,72
0,Winston,Mill Creek,Mill Creek,165,120
0,Winston,Nanih Waiya,Nanih Waiya,187,137
0,Winston,New National Guard,New National Guard,80,54
0,Winston,Noxapater,Noxapater,104,134
0,Winston,Shiloh,Shiloh,58,67
0,Winston,Zion Ridge,Zion Ridge,26,13
0,Yalobusha,Beat One North,Beat One North,160,102
0,Yalobusha,Beat One South,Beat One South,34,44
0,Yalobusha,Beat Two Watar Valley,Beat Two Watar Valley,63,84
0,Yalobusha,Five Coffeeville,Five Coffeeville,104,94
0,Yalobusha,Five Scobey,Five Scobey,21,28
0,Yalobusha,Five Scuna - Vann'S Mill,Five Scuna - Vann'S Mill,33,23
0,Yalobusha,Five Tillatoba,Five Tillatoba,31,26
0,Yalobusha,Four Coffeeville,Four Coffeeville,30,14
0,Yalobusha,Four Oakland,Four Oakland,67,87
0,Yalobusha,Three North West,Three North West,110,102
0,Yalobusha,Three Sylva Rena,Three Sylva Rena,70,50
0,Yazoo,3-1 West,3-1 West,8,1
0,Yazoo,3-2 East,3-2 East,69,13
0,Yazoo,3-4 South,3-4 South,63,35
0,Yazoo,Benton,Benton,127,108
0,Yazoo,Center Ridge,Center Ridge,115,66
0,Yazoo,Deasonville,Deasonville,82,40
0,Yazoo,Dover,Dover,43,73
0,Yazoo,East Bentonia,East Bentonia,61,45
0,Yazoo,East Midway,East Midway,40,17
0,Yazoo,Eden,Eden,47,47
0,Yazoo,Free Run,Free Run,45,36
0,Yazoo,Fugates,Fugates,69,54
0,Yazoo,Harttown,Harttown,33,6
0,Yazoo,Holly Bluff,Holly Bluff,42,25
0,Yazoo,Jonestown,Jonestown,8,1
0,Yazoo,Lake City,Lake City,75,20
0,Yazoo,Mechanicsburg,Mechanicsburg,101,130
0,Yazoo,Robinette,Robinette,60,78
0,Yazoo,Satartia,Satartia,18,5
0,Yazoo,Valley,Valley,37,33
0,Yazoo,Ward 2,Ward 2,160,58
0,Yazoo,Ward 4,Ward 4,243,52
0,Yazoo,Ward 5,Ward 5,42,5
0,Yazoo,West Bentonia,West Bentonia,57,56
0,Yazoo,West Midway,West Midway,37,40
0,Yazoo,Zion,Zion,44,57
