IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NV_20161108_GEN_PRE_DEM_CLINTON,USA_NV_20161108_GEN_PRE_REP_TRUMP,USA_NV_20161108_GEN_PRE_LIB_JOHNSON,USA_NV_20161108_GEN_PRE_IND_CASTLE,USA_NV_20161108_GEN_PRE_NOP_FUENTE,USA_NV_20161108_GEN_PRE_OTH_OTHER,USA_NV_20161108_GEN_USS_DEM_CORTEZ,USA_NV_20161108_GEN_USS_REP_HECK,USA_NV_20161108_GEN_USS_IND_JONES,USA_NV_20161108_GEN_USS_NOP_SAWYER,USA_NV_20161108_GEN_USS_NOP_GUMINA,USA_NV_20161108_GEN_USS_NOP_WILLIAMS,USA_NV_20161108_GEN_USS_OTH_OTHER
0,_Clark,_6653,_006653,418,337,31,0,1,8,383,331,12,4,7,5,34
0,_Clark,_6654,_006654,504,360,40,2,1,15,492,358,11,9,7,6,26
0,_Clark,_6655,_006655,454,489,16,2,3,24,437,480,9,10,5,5,26
0,_Clark,_6656,_006656,397,403,17,3,1,22,366,396,10,9,8,3,31
0,_Clark,_6657,_006657,472,495,26,3,1,20,428,500,15,3,6,6,38
0,_Clark,_6658,_006658,598,570,29,1,1,24,539,571,9,15,17,3,42
0,_Clark,_6661,_006661,461,405,46,1,1,27,439,389,25,9,10,6,36
0,_Clark,_6662,_006662,284,371,18,3,0,14,277,365,8,8,3,3,16
0,_Clark,_6663,_006663,315,215,24,1,1,17,298,188,10,16,2,4,38
0,_Clark,_6664,_006664,364,243,12,2,1,9,342,222,6,7,13,3,24
0,_Clark,_6665,_006665,416,462,23,0,2,19,418,427,9,8,9,0,33
0,_Clark,_6666,_006666,603,425,44,3,2,25,580,418,9,9,12,3,62
0,_Clark,_6667,_006667,418,421,39,3,1,21,390,405,12,10,24,4,36
0,_Clark,_6671,_006671,303,216,22,2,2,16,288,208,11,6,4,4,25
0,_Clark,_6672,_006672,382,284,20,0,3,10,373,264,12,8,5,3,19
0,_Clark,_6673,_006673,708,535,47,4,2,40,660,529,17,15,15,8,58
0,_Clark,_6674,_006674,414,287,13,4,0,22,389,267,12,13,11,4,31
0,_Clark,_6675,_006675,368,385,19,2,1,23,351,376,14,8,1,2,29
0,_Clark,_6681,_006681,413,584,19,2,0,18,408,577,9,4,11,4,15
0,_Clark,_6683,_006683,200,308,20,3,2,22,206,314,5,1,5,3,16
0,_Clark,_6684,_006684,180,264,14,1,0,11,176,254,8,6,3,3,14
0,_Clark,_6685,_006685,419,316,18,5,0,16,405,302,12,10,3,1,30
0,_Clark,_6686,_006686,412,220,9,4,1,16,395,182,12,7,1,7,34
0,_Clark,_6691,_006691,311,173,22,3,3,13,304,159,14,10,3,2,19
0,_Clark,_6692,_006692,310,241,19,0,2,18,290,228,8,9,8,7,26
0,_Clark,_6693,_006693,672,428,25,2,3,26,634,380,27,20,14,7,57
0,_Clark,_6694,_006694,328,263,21,2,0,11,312,254,15,4,2,3,21
0,_Clark,_6695,_006695,469,303,19,1,2,18,420,312,11,11,4,3,28
0,_Clark,_6700,_006700,131,117,2,0,0,1,125,106,3,2,2,2,6
0,_Clark,_6701,_006701,225,224,12,4,1,11,209,219,8,0,5,2,23
0,_Clark,_6702,_006702,393,269,13,1,2,21,385,242,11,8,10,4,24
0,_Clark,_6703,_006703,349,196,22,5,0,10,331,193,13,6,4,1,22
0,_Clark,_6704,_006704,448,291,21,1,4,14,442,261,11,10,12,5,28
0,_Clark,_6705,_006705,362,128,14,3,2,11,343,108,9,10,6,6,32
0,_Clark,_6706,_006706,361,147,16,6,2,12,339,115,19,12,9,5,28
0,_Clark,_6707,_006707,604,553,31,2,2,24,597,503,9,15,10,7,52
0,_Clark,_6708,_006708,538,331,23,1,3,25,511,315,15,8,10,4,35
0,_Clark,_6709,_006709,254,220,14,3,2,8,230,206,11,10,1,2,23
0,_Clark,_6710,_006710,761,274,17,2,3,13,692,231,13,18,11,11,61
0,_Clark,_6711,_006711,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_6712,_006712,119,244,12,2,0,10,121,235,7,0,3,5,10
0,_Clark,_6713,_006713,152,120,8,1,0,5,145,119,3,3,3,3,8
0,_Clark,_6714,_006714,132,63,11,0,0,5,118,59,2,4,4,3,11
0,_Clark,_6715,_006715,398,268,22,2,2,14,357,262,11,11,10,7,29
0,_Clark,_6716,_006716,603,522,42,0,1,32,548,513,18,11,23,6,53
0,_Clark,_6719,_006719,479,456,22,5,1,16,458,441,16,6,6,5,27
0,_Clark,_6720,_006720,187,181,12,2,1,7,171,183,7,0,6,0,10
0,_Clark,_6721,_006721,463,364,23,3,1,21,426,344,11,13,8,6,41
0,_Clark,_6722,_006722,2,5,1,0,0,0,2,4,0,0,1,0,1
0,_Clark,_6723,_006723,92,58,8,2,2,7,96,55,2,2,5,1,6
0,_Clark,_6724,_006724,1218,793,54,8,6,38,1121,743,36,25,23,19,103
0,_Clark,_6725,_006725,739,684,43,3,4,36,692,668,22,23,14,10,50
0,_Clark,_6726,_006726,307,547,8,0,0,17,303,529,8,3,4,0,16
0,_Clark,_6727,_006727,338,487,7,0,1,12,333,473,6,1,4,1,15
0,_Clark,_6728,_006728,539,743,28,6,1,39,506,775,10,4,4,1,39
0,_Clark,_6729,_006729,201,232,10,2,1,12,184,221,6,9,3,0,27
0,_Clark,_6730,_006730,519,335,29,4,4,24,504,316,8,11,10,11,40
0,_Clark,_6731,_006731,406,404,22,0,0,13,385,383,16,11,5,5,21
0,_Clark,_6732,_006732,420,354,27,3,2,14,388,346,11,5,7,1,43
0,_Clark,_6733,_006733,622,407,35,7,2,24,566,401,13,10,17,5,62
0,_Clark,_6734,_006734,437,258,31,3,0,21,399,259,7,13,6,4,53
0,_Clark,_6735,_006735,848,541,65,4,3,35,782,521,21,15,22,13,83
0,_Clark,_6736,_006736,310,217,17,3,0,14,294,205,12,3,5,3,23
0,_Clark,_6737,_006737,342,288,17,0,1,14,301,278,10,3,7,6,36
0,_Clark,_6738,_006738,491,385,30,4,5,26,476,379,12,3,12,4,37
0,_Clark,_6739,_006739,452,223,23,0,2,15,422,206,15,13,4,10,33
0,_Clark,_6751,_006751,995,684,50,3,2,35,921,661,26,24,19,4,89
0,_Clark,_6752,_006752,983,929,88,14,5,50,943,940,33,15,28,13,73
0,_Clark,_6914,_006914,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7012,_007012,516,224,31,2,2,14,491,200,14,13,12,12,36
0,_Clark,_7047,_007047,433,350,31,1,2,15,431,313,26,6,22,5,28
0,_Clark,_7048,_007048,505,362,26,3,2,21,495,327,12,14,9,6,33
0,_Clark,_7049,_007049,373,243,30,6,1,26,382,243,12,3,8,4,18
0,_Clark,_7050,_007050,349,326,28,2,1,11,342,298,15,13,5,4,26
0,_Clark,_7054,_007054,391,186,25,4,4,18,377,166,16,16,2,10,30
0,_Clark,_7079,_007079,615,193,34,2,0,20,566,176,12,14,16,10,35
0,_Clark,_7097,_007097,500,258,37,3,6,18,473,241,19,13,13,4,41
0,_Clark,_7311,_007311,328,187,20,2,1,17,321,163,11,7,8,3,34
0,_Clark,_7312,_007312,630,187,26,7,3,16,590,180,14,7,12,7,35
0,_Clark,_7332,_007332,498,189,23,3,3,11,480,156,14,13,12,6,30
0,_Clark,_7334,_007334,192,94,12,0,0,5,187,81,4,5,2,4,10
0,_Clark,_7341,_007341,395,155,26,4,1,9,362,151,11,8,3,7,40
0,_Clark,_7351,_007351,282,411,44,3,2,18,275,399,14,7,12,9,34
0,_Clark,_7352,_007352,307,678,28,4,3,23,311,660,17,10,8,3,21
0,_Clark,_7354,_007354,351,475,39,6,1,22,353,432,22,15,12,2,41
0,_Clark,_7355,_007355,475,537,42,4,4,31,480,472,19,21,25,12,51
0,_Clark,_7356,_007356,223,369,21,1,2,23,229,347,14,10,4,6,23
0,_Clark,_7357,_007357,403,439,39,10,4,31,400,392,25,20,10,10,43
0,_Clark,_7358,_007358,126,125,14,1,0,10,130,102,11,5,4,5,17
0,_Clark,_7359,_007359,463,496,42,7,1,22,444,464,20,26,13,10,34
0,_Clark,_7360,_007360,235,427,35,7,1,12,252,381,17,11,8,7,31
0,_Clark,_7361,_007361,157,320,13,5,0,11,163,283,12,11,8,4,17
0,_Clark,_7366,_007366,303,246,36,2,0,9,281,214,17,20,11,5,30
0,_Clark,_7387,_007387,373,226,29,4,1,12,363,190,16,16,7,5,34
0,_Clark,_7395,_007395,449,311,29,2,3,25,419,309,11,15,16,5,33
0,_Clark,_7402,_007402,437,349,34,11,1,23,430,322,12,15,16,12,37
0,_Clark,_7403,_007403,505,446,29,2,2,20,489,419,16,17,20,4,32
0,_Clark,_7405,_007405,522,575,38,7,3,22,510,544,14,18,17,6,39
0,_Clark,_7410,_007410,414,475,39,4,1,31,421,428,13,18,9,11,49
0,_Clark,_7411,_007411,578,470,29,1,5,26,554,429,25,14,12,6,48
0,_Clark,_7413,_007413,597,569,31,5,2,26,550,563,22,14,9,6,43
0,_Clark,_7414,_007414,465,433,24,3,2,17,443,413,15,8,7,8,35
0,_Clark,_7415,_007415,523,492,43,4,5,24,534,449,14,17,18,7,35
0,_Clark,_7416,_007416,338,245,25,3,2,24,297,263,11,5,5,5,37
0,_Clark,_7417,_007417,376,226,32,1,7,14,382,205,9,7,7,6,21
0,_Clark,_7422,_007422,665,560,51,9,2,25,632,535,17,32,18,6,52
0,_Clark,_7430,_007430,441,437,31,7,1,28,439,357,27,34,11,11,50
0,_Clark,_7500,_007500,696,550,46,15,2,47,663,511,24,34,17,15,67
0,_Clark,_7501,_007501,78,55,3,1,0,1,78,42,2,2,0,1,11
0,_Clark,_7502,_007502,469,323,16,0,4,11,428,299,7,9,12,4,38
0,_Clark,_7503,_007503,218,111,23,3,0,9,209,102,4,8,3,4,24
0,_Clark,_7504,_007504,58,35,2,0,0,3,50,34,2,0,1,1,7
0,_Clark,_7505,_007505,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7506,_007506,274,116,9,2,0,15,257,107,9,1,6,3,22
0,_Clark,_7507,_007507,647,331,26,2,6,18,627,289,13,14,14,11,36
0,_Clark,_7508,_007508,229,123,16,1,5,7,222,120,6,5,1,2,18
0,_Clark,_7509,_007509,478,176,30,1,1,20,439,173,16,9,15,11,28
0,_Clark,_7511,_007511,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7512,_007512,288,168,9,1,0,9,279,150,8,2,5,2,18
0,_Clark,_7513,_007513,796,335,33,7,2,26,763,289,14,21,8,18,73
0,_Clark,_7514,_007514,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7515,_007515,525,428,21,4,3,18,506,387,17,13,7,4,40
0,_Clark,_7521,_007521,12,5,0,0,0,0,8,8,0,0,0,0,1
0,_Clark,_7522,_007522,1020,416,53,5,7,27,951,375,32,22,15,12,81
0,_Clark,_7523,_007523,73,38,3,2,0,2,69,33,2,1,0,2,11
0,_Clark,_7524,_007524,394,231,24,4,2,13,383,197,12,14,11,9,33
0,_Clark,_7525,_007525,344,149,14,2,5,6,325,118,11,9,9,5,21
0,_Clark,_7526,_007526,239,133,13,2,2,19,251,113,6,2,3,7,17
0,_Clark,_7527,_007527,314,216,26,2,1,10,300,194,13,12,8,2,30
0,_Clark,_7528,_007528,663,281,47,6,1,16,605,277,8,28,10,12,47
0,_Clark,_7529,_007529,374,213,35,1,1,23,375,188,11,11,8,6,33
0,_Clark,_7530,_007530,352,271,33,1,0,17,342,265,3,11,11,5,26
0,_Clark,_7531,_007531,490,209,20,10,6,19,462,181,14,24,15,5,40
0,_Clark,_7532,_007532,450,216,18,4,4,24,432,205,14,8,12,5,32
0,_Clark,_7533,_007533,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7534,_007534,366,939,28,2,0,22,365,921,11,3,10,1,27
0,_Clark,_7535,_007535,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7536,_007536,232,594,17,1,4,15,238,564,15,9,7,5,14
0,_Clark,_7541,_007541,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7542,_007542,9,14,1,0,0,3,9,16,1,0,0,1,0
0,_Clark,_7543,_007543,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7545,_007545,296,640,22,3,2,21,292,615,17,12,12,2,17
0,_Clark,_7550,_007550,16,24,4,0,0,2,15,22,1,1,1,2,1
0,_Clark,_7551,_007551,184,617,15,1,1,13,204,570,7,9,6,1,22
0,_Clark,_7552,_007552,274,593,22,1,0,31,267,580,11,8,8,2,32
0,_Clark,_7553,_007553,304,430,35,5,0,21,310,393,26,12,5,5,32
0,_Clark,_7554,_007554,267,342,21,6,3,19,272,330,10,9,6,3,22
0,_Clark,_7555,_007555,372,659,61,8,3,34,384,637,17,14,12,8,50
0,_Clark,_7561,_007561,260,584,44,2,1,22,268,565,13,12,6,9,33
0,_Clark,_7562,_007562,262,558,47,2,1,31,275,555,11,11,8,2,24
0,_Clark,_7563,_007563,179,434,20,3,2,18,169,446,6,6,1,4,14
0,_Clark,_7564,_007564,197,458,20,5,2,23,207,426,13,9,9,3,27
0,_Clark,_7569,_007569,526,495,38,3,1,34,502,456,15,24,17,15,61
0,_Clark,_7570,_007570,284,308,33,3,1,32,297,273,14,14,13,8,31
0,_Clark,_7571,_007571,329,249,26,5,3,26,321,230,12,12,7,8,33
0,_Clark,_7572,_007572,356,318,28,1,1,22,330,290,14,14,15,12,43
0,_Clark,_7573,_007573,406,556,27,10,5,25,420,499,21,18,10,10,36
0,_Clark,_7574,_007574,380,508,25,4,2,22,379,471,10,7,22,5,37
0,_Clark,_7575,_007575,162,319,11,2,0,13,165,305,9,8,2,1,15
0,_Clark,_7581,_007581,389,710,42,6,3,34,392,674,16,15,19,6,46
0,_Clark,_7582,_007582,504,605,51,2,1,25,493,574,23,14,16,3,52
0,_Clark,_7583,_007583,398,688,51,5,1,35,436,621,22,17,12,8,44
0,_Clark,_7584,_007584,243,483,23,5,1,13,248,420,13,17,17,7,33
0,_Clark,_7585,_007585,233,617,27,3,1,19,245,565,15,11,16,8,23
0,_Clark,_7590,_007590,68,90,7,5,0,3,67,91,2,3,2,0,5
0,_Clark,_7591,_007591,287,405,28,4,1,16,272,403,13,13,5,3,22
0,_Clark,_7592,_007592,317,357,30,5,0,21,326,339,6,11,11,2,24
0,_Clark,_7593,_007593,443,829,52,7,5,33,463,785,20,19,12,3,47
0,_Clark,_7594,_007594,605,1030,67,14,3,44,615,937,41,36,22,8,71
0,_Clark,_7595,_007595,81,272,5,3,0,7,86,266,5,4,2,0,3
0,_Clark,_7601,_007601,345,662,37,6,3,29,345,664,18,12,12,2,23
0,_Clark,_7602,_007602,446,771,50,4,1,25,449,733,18,14,23,7,37
0,_Clark,_7603,_007603,466,920,51,8,3,41,469,891,20,13,25,5,45
0,_Clark,_7604,_007604,355,534,27,2,0,31,356,499,14,12,9,5,38
0,_Clark,_7605,_007605,425,664,51,10,2,31,427,617,24,19,15,11,53
0,_Clark,_7611,_007611,287,522,31,5,2,24,275,529,10,11,8,3,26
0,_Clark,_7612,_007612,223,227,19,1,1,16,218,242,2,0,5,2,10
0,_Clark,_7613,_007613,314,422,16,6,0,13,316,369,17,12,14,5,27
0,_Clark,_7614,_007614,378,325,28,7,1,17,364,310,15,13,10,2,30
0,_Clark,_7615,_007615,605,696,43,5,3,44,585,697,21,14,19,12,33
0,_Clark,_7622,_007622,222,236,15,4,2,8,219,207,8,5,11,5,20
0,_Clark,_7623,_007623,472,551,32,7,3,23,448,522,20,17,8,4,41
0,_Clark,_7624,_007624,472,388,42,2,4,29,440,400,6,14,10,10,39
0,_Clark,_7625,_007625,262,258,19,3,1,9,249,241,7,13,14,0,22
0,_Clark,_7631,_007631,525,680,46,3,2,35,475,709,14,11,13,9,43
0,_Clark,_7632,_007632,357,340,28,2,2,26,354,340,8,3,9,5,30
0,_Clark,_7633,_007633,411,428,30,1,1,18,388,424,6,7,17,1,29
0,_Clark,_7634,_007634,251,288,16,2,1,12,230,297,5,1,6,0,17
0,_Clark,_7635,_007635,382,355,18,1,0,24,362,371,2,7,9,2,21
0,_Clark,_7641,_007641,347,454,9,0,2,15,333,440,10,3,8,1,17
0,_Clark,_7642,_007642,285,379,5,3,0,16,288,369,4,4,5,2,7
0,_Clark,_7643,_007643,237,241,14,1,0,17,232,244,4,5,6,1,16
0,_Clark,_7644,_007644,425,495,38,1,0,25,384,537,7,8,4,3,28
0,_Clark,_7645,_007645,179,160,9,1,1,9,165,152,4,7,6,0,22
0,_Clark,_7651,_007651,729,762,35,2,4,34,695,756,18,11,19,7,42
0,_Clark,_7652,_007652,327,460,31,1,1,16,328,444,8,8,4,4,29
0,_Clark,_7653,_007653,258,422,19,4,3,17,275,406,6,4,8,0,18
0,_Clark,_7654,_007654,363,420,31,0,1,10,370,383,5,9,13,3,34
0,_Clark,_7661,_007661,305,213,18,5,1,17,301,198,4,5,10,5,26
0,_Clark,_7662,_007662,422,389,22,5,2,25,404,357,14,12,16,1,43
0,_Clark,_7663,_007663,498,464,27,4,2,29,462,453,18,17,12,5,38
0,_Clark,_7664,_007664,330,337,8,1,1,18,312,310,6,6,9,6,30
0,_Clark,_7665,_007665,357,360,31,6,3,34,343,382,7,8,11,3,20
0,_Clark,_7671,_007671,322,389,15,1,0,23,296,404,4,4,4,1,25
0,_Clark,_7672,_007672,309,312,19,2,1,17,288,312,4,9,9,3,27
0,_Clark,_7674,_007674,140,169,10,1,0,11,130,178,5,1,2,1,6
0,_Clark,_7675,_007675,296,373,29,2,1,13,287,367,8,2,11,8,12
0,_Clark,_7681,_007681,347,403,29,2,1,13,343,407,6,6,7,6,15
0,_Clark,_7682,_007682,279,244,18,4,2,13,265,230,10,11,10,4,22
0,_Clark,_7683,_007683,437,494,26,2,0,24,430,485,13,10,12,2,17
0,_Clark,_7684,_007684,333,279,19,6,0,12,327,249,12,8,6,1,34
0,_Clark,_7685,_007685,402,338,23,4,2,16,395,303,11,13,10,4,30
0,_Clark,_7691,_007691,239,298,14,0,0,19,215,320,4,1,7,1,11
0,_Clark,_7692,_007692,473,513,38,1,5,36,459,521,14,7,10,0,35
0,_Clark,_7693,_007693,596,514,34,3,3,31,557,505,21,16,17,7,35
0,_Clark,_7694,_007694,503,514,31,5,1,22,474,497,15,9,19,6,41
0,_Clark,_7695,_007695,447,420,38,6,2,26,441,405,15,10,14,11,31
0,_Clark,_7701,_007701,52,35,2,0,0,5,47,38,2,0,1,1,4
0,_Clark,_7702,_007702,549,390,37,6,2,34,519,386,18,13,19,9,43
0,_Clark,_7703,_007703,394,355,22,0,2,19,369,352,10,8,7,4,29
0,_Clark,_7704,_007704,211,214,14,1,0,13,195,220,3,7,5,2,14
0,_Clark,_7705,_007705,352,522,28,1,1,16,357,500,13,7,3,5,26
0,_Clark,_7706,_007706,392,399,20,5,1,17,400,350,15,13,10,2,34
0,_Clark,_7707,_007707,376,347,22,1,0,23,376,331,10,9,9,3,20
0,_Clark,_7712,_007712,291,366,23,5,0,15,266,367,11,13,13,4,22
0,_Clark,_7713,_007713,285,296,15,3,4,20,265,296,6,11,12,2,24
0,_Clark,_7714,_007714,388,261,28,6,3,22,364,246,15,10,7,6,42
0,_Clark,_7715,_007715,623,563,49,2,2,41,608,539,23,11,17,8,49
0,_Clark,_7720,_007720,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7722,_007722,289,316,17,0,1,14,288,316,3,6,3,3,13
0,_Clark,_7723,_007723,407,359,17,4,2,23,378,356,9,11,13,5,31
0,_Clark,_7724,_007724,11,9,0,0,0,1,9,11,0,0,0,0,1
0,_Clark,_7726,_007726,490,321,29,4,0,17,448,328,11,11,7,5,36
0,_Clark,_7730,_007730,760,684,59,4,4,39,753,642,21,26,21,11,60
0,_Clark,_7731,_007731,449,404,30,4,2,22,416,385,17,12,9,8,39
0,_Clark,_7732,_007732,531,483,41,8,3,27,514,459,19,19,14,5,43
0,_Clark,_7733,_007733,388,433,34,3,4,24,372,437,18,10,13,7,20
0,_Clark,_7734,_007734,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7743,_007743,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7745,_007745,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Clark,_7906,_007906,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7908,_007908,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7910,_007910,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7912,_007912,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7920,_007920,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7923,_007923,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Clark,_7926,_007926,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Douglas,_Precinct 01 - Centerville,_000001,155,467,9,1,2,23,154,471,5,1,1,0,22
0,_Douglas,_Precinct 02 - Fish Springs,_000002,297,774,36,6,4,43,300,784,14,9,5,6,30
0,_Douglas,_Precinct 03 - Gardnerville,_000003,332,536,35,3,5,36,327,525,15,12,10,4,38
0,_Douglas,_Precinct 04 - Carson Valley Estates,_000004,207,434,25,0,2,19,199,435,8,10,2,3,25
0,_Douglas,_Precinct 05 - Genoa,_000005,184,498,32,0,0,27,180,525,8,3,7,1,14
0,_Douglas,_Precinct 06 - Jacks Valley,_000006,377,625,54,6,0,27,363,647,8,9,7,7,37
0,_Douglas,_Precinct 07 - Minden,_000007,256,400,21,2,1,22,246,422,8,6,3,1,9
0,_Douglas,_Precinct 08 - Ranchos I,_000008,288,638,50,8,4,33,319,616,15,12,8,8,32
0,_Douglas,_Precinct 09 - Ranchos II,_000009,247,502,37,2,2,20,255,483,9,16,6,1,32
0,_Douglas,_Precinct 10 - Topaz Ranch Estates,_000010,209,575,32,10,0,26,227,540,27,10,8,4,33
0,_Douglas,_Precinct 11 - Johnson Lane,_000011,246,700,25,1,2,30,270,695,10,5,1,0,18
0,_Douglas,_Precinct 12 - Dresslerville,_000012,65,17,4,0,0,15,60,21,1,3,0,3,14
0,_Douglas,_Precinct 13 - Indian Hills West,_000013,363,523,38,4,2,39,352,523,8,24,8,8,41
0,_Douglas,_Precinct 14 - Pinenut,_000014,150,525,23,3,2,19,156,527,6,8,6,1,14
0,_Douglas,_Precinct 15 - Valley,_000015,92,248,10,1,1,12,94,248,6,6,1,0,5
0,_Douglas,_Precinct 16 - Mottsville,_000016,185,431,21,0,1,23,177,462,5,1,2,1,11
0,_Douglas,_Precinct 17 - Ruhenstroth,_000017,290,849,36,3,5,30,298,848,12,9,3,3,30
0,_Douglas,_Precinct 18 - Ranchos III,_000018,141,300,29,4,0,14,149,295,9,9,4,6,12
0,_Douglas,_Precinct 19 - Ranchos IV,_000019,250,500,37,6,1,27,254,502,13,16,9,0,23
0,_Douglas,_Precinct 20 - Birch/Ranchos,_000020,318,497,50,5,2,21,317,495,12,18,7,4,33
0,_Douglas,_Precinct 21 - Wildhorse,_000021,237,671,15,2,0,30,235,660,17,3,3,2,25
0,_Douglas,_Precinct 22 - Saratoga,_000022,296,728,42,4,3,23,279,767,7,11,4,1,19
0,_Douglas,_Precinct 23 - Indian Hills East,_000023,264,428,20,6,0,18,257,438,6,8,0,3,21
0,_Douglas,_Precinct 24 - Topaz Lake,_000024,86,287,7,0,0,10,85,271,5,9,4,0,14
0,_Douglas,_Precinct 25 - Pleasantview,_000025,345,775,35,5,1,30,352,758,17,7,5,5,34
0,_Douglas,_Precinct 26 - Westwood,_000026,140,336,15,3,3,34,125,359,13,7,3,3,18
0,_Douglas,_Precinct 27 - Winhaven,_000027,221,398,24,3,0,27,221,415,7,3,2,3,14
0,_Douglas,_Precinct 28 - Orchard Road,_000028,104,349,12,4,0,25,101,367,5,2,3,2,9
0,_Douglas,_Precinct 29 - Autumn Hills,_000029,162,429,12,1,1,8,159,432,5,6,0,0,5
0,_Douglas,_Precinct 30 - East Fork,_000030,2,1,0,0,0,0,2,1,0,0,0,0,0
0,_Douglas,_Precinct 31 - Chichester,_000031,212,371,15,4,1,13,217,362,4,5,3,0,20
0,_Douglas,_Precinct 32 - East Valley,_000032,121,316,7,0,1,16,130,307,8,1,2,3,9
0,_Douglas,_Precinct 33 - Hot Springs,_000033,113,314,18,0,1,15,120,302,7,4,1,3,18
0,_Douglas,_Precinct 34 - Sunridge,_000034,134,237,23,2,0,10,131,243,6,5,3,3,12
0,_Douglas,_Precinct 35 - Glenbrook,_000035,111,247,15,0,0,10,96,272,3,1,1,0,6
0,_Douglas,_Precinct 36 - Skyland,_000036,124,246,13,1,0,11,112,267,3,4,1,2,5
0,_Douglas,_Precinct 37 - Zephyr Cove,_000037,173,229,12,2,0,14,164,245,8,1,1,2,6
0,_Douglas,_Precinct 38 - Round Hill,_000038,224,253,29,1,0,12,207,269,8,5,4,2,14
0,_Douglas,_Precinct 39 - Edgewood,_000039,103,89,11,1,0,2,101,87,4,3,2,1,6
0,_Douglas,_Precinct 40 - Kingsbury,_000040,305,385,34,3,1,23,304,398,8,4,4,1,21
0,_Douglas,_Precinct 41 - Daggett,_000041,325,287,41,1,2,17,315,303,10,6,9,4,18
0,_Douglas,_Voting Districts Not Defined,_ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Elko,_Precinct 01 Elko City 1,_000001,125,283,40,4,8,15,107,278,13,20,9,9,29
0,_Elko,_Precinct 02 Elko City 2,_000002,126,281,21,5,2,9,126,253,15,13,3,2,23
0,_Elko,_Precinct 03 Elko City 3,_000003,115,315,31,9,4,26,110,333,11,9,6,1,26
0,_Elko,_Precinct 04 Elko City 4,_000004,122,308,31,3,2,19,116,307,12,14,3,6,19
0,_Elko,_Precinct 05 Elko City 5,_000005,108,331,25,6,1,12,93,343,10,7,5,4,19
0,_Elko,_Precinct 06 Elko City 6,_000006,82,338,33,6,2,15,81,344,8,8,7,1,25
0,_Elko,_Precinct 07 Elko City 7,_000007,71,307,28,11,0,15,66,325,10,10,2,0,13
0,_Elko,_Precinct 08 Elko City 8,_000008,141,426,33,6,3,23,150,430,11,7,7,4,21
0,_Elko,_Precinct 09 Elko City 9,_000009,104,246,35,4,1,17,93,267,11,10,3,2,17
0,_Elko,_Precinct 10 Elko City 10,_000010,176,549,36,6,1,32,145,573,10,11,9,3,37
0,_Elko,_Precinct 11 Elko City 11,_000011,142,261,31,12,1,13,130,273,10,16,5,2,17
0,_Elko,_Precinct 12 Elko Rural North,_000012,157,700,31,10,2,32,143,682,21,21,5,9,47
0,_Elko,_Precinct 13 Elko Rural South,_000013,74,351,13,0,2,10,67,335,11,8,7,1,17
0,_Elko,_Precinct 14 Elko City 14,_000014,207,735,42,6,3,34,176,778,13,12,4,3,33
0,_Elko,_Precinct 15 Carlin 2,_000015,55,315,19,9,5,12,60,290,20,10,6,3,22
0,_Elko,_Precinct 16 Carlin 1,_000016,38,308,10,1,2,5,29,277,17,14,2,4,20
0,_Elko,_Precinct 17 Carlin Rural,_000017,3,9,0,0,0,1,3,10,0,0,0,0,0
0,_Elko,_Precinct 18 Wells 1,_000018,42,187,11,2,2,7,37,185,4,10,0,1,7
0,_Elko,_Precinct 19 Wells 2,_000019,40,162,9,6,0,8,43,161,3,9,1,0,8
0,_Elko,_Precinct 20 Wendover North,_000020,244,243,25,3,5,21,219,232,15,18,5,5,37
0,_Elko,_Precinct 21 Wendover South,_000021,77,55,14,2,0,4,63,56,11,3,2,2,10
0,_Elko,_Precinct 22 Spring Creek South,_000022,147,963,58,14,0,24,143,964,25,20,4,5,36
0,_Elko,_Precinct 23 Spring Creek,_000023,154,966,44,9,1,40,161,953,17,16,9,2,45
