IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OH_20201103_GEN_PRE_ALL_Reg_No_Vote,USA_OH_20201103_GEN_PRE_ALL_No_Choice,USA_OH_20201103_GEN_PRE_ALL_Dem_Biden,USA_OH_20201103_GEN_PRE_ALL_Rep_Trump,USA_OH_20201103_GEN_PRE_ALL_Other_Choice
0,Summit,FAIRLAWN 6-A,AGU,139,6,435,275,6
0,Summit,AKRON 8-G,AGV,319,8,543,140,8
0,Summit,AKRON 8-H,AGW,483,4,475,158,16
0,Summit,AKRON 8-I,AGY,207,14,623,200,14
0,Summit,AKRON 8-J,AGZ,191,9,522,188,9
0,Summit,AKRON 8-K,AHA,128,16,524,353,2
0,Summit,AKRON 8-L,AHB,113,9,435,222,4
0,Summit,AKRON 8-M,AHC,140,3,486,337,3
0,Summit,AKRON 9-A,AHJ,369,10,358,237,7
0,Summit,AKRON 9-B,AHK,404,16,382,199,3
0,Summit,AKRON 9-C,AHL,373,6,410,171,7
0,Summit,AKRON 9-D,AHN,327,9,329,408,10
0,Summit,AKRON 9-E,AHO,315,14,435,245,15
0,Summit,AKRON 9-F,AHP,453,9,252,214,13
0,Summit,AKRON 9-G,AHR,397,7,322,283,16
0,Summit,AKRON 9-H,AHS,354,7,305,341,5
0,Summit,AKRON 10-A,AIF,377,11,310,291,12
0,Summit,AKRON 10-B,AIG,373,11,439,206,9
0,Summit,AKRON 10-C,AIH,407,5,339,93,9
0,Summit,AKRON 10-D,AII,583,7,246,81,7
0,Summit,AKRON 10-E,AIM,304,6,388,220,16
0,Summit,AKRON 10-F,AIN,349,11,379,265,16
0,Summit,AKRON 10-G,AIP,384,7,385,151,9
0,Summit,AKRON 10-H,AIQ,351,10,402,265,9
0,Summit,BARBERTON 1-A,AJA,313,7,202,356,8
0,Summit,BARBERTON 1-B,AJD,304,6,236,335,11
0,Summit,BARBERTON 2-A,AJG,306,4,303,333,12
0,Summit,BARBERTON 2-B,AJH,201,15,308,349,13
0,Summit,BARBERTON 3-A,AJL,408,5,424,191,7
0,Summit,BARBERTON 3-B,AJM,290,8,416,278,4
0,Summit,BARBERTON 3-C,AJO,110,15,362,444,11
0,Summit,BARBERTON 4-A,AJR,371,4,190,196,11
0,Summit,BARBERTON 4-B,AJT,326,6,238,220,14
0,Summit,BARBERTON 5-A,AJV,267,5,211,316,12
0,Summit,BARBERTON 5-B,AJW,244,6,244,298,10
0,Summit,BARBERTON 6-A,AKA,149,14,279,352,9
0,Summit,BARBERTON 6-B,AKC,297,7,184,310,15
0,Summit,CUY FALLS 1-A,AKF,297,10,511,300,8
0,Summit,CUY FALLS 1-B,AKG,364,7,492,280,22
0,Summit,CUY FALLS 1-C,AKJ,296,12,379,309,15
0,Summit,CUY FALLS 2-A,AKO,248,3,378,267,11
0,Summit,CUY FALLS 2-B,AKP,229,7,352,249,8
0,Summit,CUY FALLS 2-C,AKS,142,5,389,300,16
0,Summit,CUY FALLS 3-A,AKV,178,13,372,300,8
0,Summit,CUY FALLS 3-B,AKW,131,11,430,271,5
0,Summit,CUY FALLS 3-C,AKZ,148,6,401,352,8
0,Summit,CUY FALLS 3-D,ALA,165,8,401,322,9
0,Summit,CUY FALLS 4-A,ALE,255,2,369,204,14
0,Summit,CUY FALLS 4-B,ALF,198,6,358,315,12
0,Summit,CUY FALLS 4-C,ALH,167,7,417,280,12
0,Summit,CUY FALLS 5-A,ALN,318,3,259,152,11
0,Summit,CUY FALLS 5-B,ALO,109,5,385,307,1
0,Summit,CUY FALLS 5-C,ALP,240,15,468,288,10
0,Summit,CUY FALLS 5-D,ALQ,149,7,355,310,22
0,Summit,CUY FALLS 6-A,ALV,145,7,319,334,6
0,Summit,CUY FALLS 6-B,ALW,154,13,343,318,8
0,Summit,CUY FALLS 6-C,ALY,197,5,363,304,14
0,Summit,CUY FALLS 7-A,AMC,196,4,366,301,7
0,Summit,CUY FALLS 7-B,AME,296,0,310,277,14
0,Summit,CUY FALLS 7-C,AMG,112,9,295,257,10
0,Summit,CUY FALLS 7-D,AMH,206,7,323,320,9
0,Summit,CUY FALLS 8-A,AMJ,177,12,385,459,16
0,Summit,CUY FALLS 8-B,AMK,175,7,388,351,11
0,Summit,CUY FALLS 8-C,AMM,123,11,447,452,9
0,Summit,CUY FALLS 8-D,AMN,113,4,401,390,6
0,Summit,CUY FALLS 8-E,AMO,176,18,562,593,11
0,Summit,FAIRLAWN 1-A,AMS,117,11,442,388,9
0,Summit,FAIRLAWN 2-A,AMU,175,11,450,371,3
0,Summit,FAIRLAWN 3-A,AMW,200,14,471,304,10
0,Summit,FAIRLAWN 4-A,AMY,343,9,495,262,11
0,Summit,FAIRLAWN 5-A,ANA,154,17,435,293,6
0,Summit,GREEN 1-A,ANC,273,10,409,502,9
0,Summit,MACEDONIA A,ANE,216,14,484,377,8
0,Summit,MACEDONIA B,ANG,103,3,227,298,3
0,Summit,MACEDONIA C,ANH,155,5,369,324,9
0,Summit,MACEDONIA D,ANI,112,6,312,387,14
0,Summit,MACEDONIA E,ANJ,162,8,519,338,8
0,Summit,MACEDONIA F,ANK,111,8,273,343,13
0,Summit,NORTON 1-A,ANO,102,6,190,379,10
0,Summit,NORTON 1-B,ANP,128,0,234,325,6
0,Summit,NORTON 2-A,ANS,159,7,237,349,10
0,Summit,NORTON 2-B,ANU,92,4,232,303,6
0,Summit,NORTON 3-A,AOA,143,5,223,398,11
0,Summit,NORTON 3-B,AOC,149,4,195,314,7
0,Summit,STOW 1-A,AOD,126,8,410,317,11
0,Summit,STOW 1-B,AOE,213,7,368,325,10
0,Summit,STOW 1-C,AOG,199,7,378,358,12
0,Summit,STOW 1-D,AOI,145,11,398,407,13
0,Summit,STOW 1-E,AOJ,183,12,366,320,7
0,Summit,STOW 2-A,AOO,139,8,402,398,12
0,Summit,STOW 2-B,AOP,198,9,439,351,13
0,Summit,STOW 2-C,AOR,180,8,409,390,13
0,Summit,STOW 2-D,AOS,176,10,418,424,10
0,Summit,STOW 2-E,AOT,130,10,400,389,9
0,Summit,STOW 3-A,AOY,157,2,259,176,6
0,Summit,STOW 3-B,AOZ,198,7,390,312,9
0,Summit,STOW 3-C,APB,217,6,356,342,7
0,Summit,STOW 3-D,APC,172,4,431,481,10
0,Summit,STOW 4-A,API,157,13,376,350,17
0,Summit,STOW 4-B,APK,256,3,414,325,10
0,Summit,STOW 4-C,APL,214,9,363,359,15
0,Summit,STOW 4-D,APM,197,6,391,373,17
0,Summit,STOW 4-E,APN,126,8,399,405,18
0,Summit,TALLMADGE 1-A,APQ,96,8,367,322,4
0,Summit,TALLMADGE 1-B,APR,112,10,333,328,3
0,Summit,TALLMADGE 1-C,APS,300,5,254,215,6
0,Summit,TALLMADGE 2-A,APV,165,13,304,370,14
0,Summit,TALLMADGE 2-B,APX,119,9,287,398,9
0,Summit,TALLMADGE 2-C,APZ,115,4,323,402,9
0,Summit,TALLMADGE 3-A,AQC,187,7,291,401,6
0,Summit,TALLMADGE 3-B,AQE,136,3,259,390,5
0,Summit,TALLMADGE 3-C,AQF,108,6,294,333,6
0,Summit,TALLMADGE 4-A,AQG,128,9,279,316,7
0,Summit,TALLMADGE 4-B,AQH,204,4,302,261,6
0,Summit,TALLMADGE 4-C,AQI,211,6,381,312,9
0,Summit,TWINSBURG 1-A,AQL,144,6,405,325,4
0,Summit,TWINSBURG 1-B,AQN,189,5,367,318,13
0,Summit,TWINSBURG 2-A,AQP,143,7,446,338,23
0,Summit,TWINSBURG 2-B,AQQ,145,10,381,317,3
0,Summit,TWINSBURG 3-A,AQS,215,10,511,318,12
0,Summit,TWINSBURG 3-B,AQT,175,11,565,315,7
0,Summit,TWINSBURG 4-A,AQV,147,8,484,340,5
0,Summit,TWINSBURG 4-B,AQW,278,4,511,163,9
0,Summit,TWINSBURG 5-A,AQX,159,10,617,325,7
0,Summit,TWINSBURG 5-B,AQY,231,8,487,218,6
0,Summit,NORTHFIELD VILL B,AQZ,151,5,192,240,5
0,Summit,SILVER LAKE VILL A,ARA,86,2,218,209,10
0,Summit,BATH TWP A,ARB,155,9,398,479,5
0,Summit,SILVER LAKE VILL C,ARC,68,5,233,237,6
0,Summit,BATH TWP B,ARD,128,9,340,468,5
0,Summit,BATH TWP C,ARE,177,9,450,564,15
0,Summit,BATH TWP D,ARH,118,10,466,347,13
0,Summit,BATH TWP E,ARI,140,7,426,423,9
0,Summit,BATH TWP F,ARK,123,5,393,403,5
0,Summit,PENINSULA VILL,ARO,73,6,208,158,4
0,Summit,BOSTON TWP,ARP,123,4,189,216,14
0,Summit,BOSTON HTS VILL,ARR,152,12,403,521,13
0,Summit,CLINTON VILL,ARS,156,11,207,476,17
0,Summit,COPLEY TWP A,ARW,184,5,538,338,6
0,Summit,COPLEY TWP B,ARX,240,1,450,301,15
0,Summit,COPLEY TWP C,ARY,247,14,474,320,13
0,Summit,LAKEMORE VILL A,ARZ,242,9,324,397,10
0,Summit,LAKEMORE VILL B,ASA,298,2,249,381,10
0,Summit,COPLEY TWP D,ASD,178,6,395,437,16
0,Summit,COPLEY TWP E,ASE,133,10,378,491,11
0,Summit,COPLEY TWP F,ASF,182,16,623,471,14
0,Summit,COPLEY TWP G,ASG,225,8,572,468,14
0,Summit,COPLEY TWP H,ASH,232,13,460,340,9
0,Summit,COVENTRY TWP A,ASI,289,0,357,315,13
0,Summit,COVENTRY TWP B,ASK,195,5,273,395,3
0,Summit,COVENTRY TWP C,ASL,217,5,275,412,9
0,Summit,COVENTRY TWP D,ASO,212,12,289,420,9
0,Summit,COVENTRY TWP E,ASP,185,8,267,446,11
0,Summit,COVENTRY TWP F,ASR,233,2,280,413,6
0,Summit,NEW FRANKLIN 1-A,ASW,124,3,260,348,6
0,Summit,NEW FRANKLIN 2-A,ASZ,156,3,277,466,12
0,Summit,NEW FRANKLIN 2-B,ATA,140,4,278,416,8
0,Summit,NEW FRANKLIN 1-B,ATB,184,12,328,458,12
0,Summit,NEW FRANKLIN 3-A,ATC,148,9,245,487,10
0,Summit,NORTON 4-A,ATE,220,4,222,508,13
0,Summit,NEW FRANKLIN 3-B,ATF,178,3,219,499,12
0,Summit,NORTON 4-B,ATG,202,4,286,447,8
0,Summit,MOGADORE VILL A,ATN,176,6,303,423,12
0,Summit,MOGADORE VILL B,ATO,252,9,277,417,10
0,Summit,MUNROE FALLS 2-A,ATS,113,6,251,238,10
0,Summit,MUNROE FALLS 3-A,ATV,76,11,277,225,12
0,Summit,MUNROE FALLS 1-A,ATW,110,4,280,253,4
0,Summit,NORTHFIELD VILL C,ATZ,158,6,188,208,1
0,Summit,NORTHFIELD VILL A,AUA,121,3,185,231,15
0,Summit,NORTHFIELD VILL D,AUB,172,0,244,217,12
0,Summit,NFLD CTR TWP A,AUE,176,1,535,324,10
0,Summit,NFLD CTR TWP B,AUF,126,5,299,391,3
0,Summit,NFLD CTR TWP C,AUG,114,12,259,369,6
0,Summit,REMINDERVILLE VILL A,AUI,268,3,746,359,9
0,Summit,REMINDERVILLE VILL B,AUJ,139,3,293,401,4
0,Summit,RICHFIELD TWP Y,AUL,137,5,432,540,11
0,Summit,RICHFIELD TWP Z,AUM,166,8,355,521,13
0,Summit,RICHFIELD VILL A,AUN,144,7,344,468,8
0,Summit,RICHFIELD VILL B,AUQ,131,4,312,492,16
0,Summit,SAGAMORE HILLS TWP A,AUS,116,9,322,542,7
0,Summit,SAGAMORE HILLS TWP B,AUT,168,5,410,396,9
0,Summit,SAGAMORE HILLS TWP C,AUU,144,4,442,424,6
0,Summit,SAGAMORE HILLS TWP D,AUX,121,8,375,468,5
0,Summit,SAGAMORE HILLS TWP E,AUY,182,4,496,401,7
0,Summit,SAGAMORE HILLS TWP F,AUZ,44,1,7,6,0
0,Summit,SAGAMORE HILLS TWP G,AVC,196,2,333,419,3
0,Summit,SILVER LAKE VILL D,AVF,59,6,241,221,2
0,Summit,SILVER LAKE VILL B,AVG,74,7,224,255,4
0,Summit,SPRINGFIELD TWP A,AVH,241,9,248,484,5
0,Summit,SPRINGFIELD TWP B,AVI,292,10,197,396,5
0,Summit,SPRINGFIELD TWP C,AVK,215,6,275,458,14
0,Summit,SPRINGFIELD TWP D,AVN,158,15,285,522,12
0,Summit,SPRINGFIELD TWP E,AVO,189,11,299,520,11
0,Summit,SPRINGFIELD TWP F,AVS,298,7,201,411,9
0,Summit,SPRINGFIELD TWP G,AVT,147,7,172,288,9
0,Summit,TWINSBURG TWP A,AVX,178,7,522,494,9
0,Summit,TWINSBURG TWP B,AVY,199,5,398,38,15
0,Summit,GREEN 1-B,AVZ,147,8,291,494,8
0,Summit,GREEN 1-C,AWA,183,9,253,435,8
0,Summit,GREEN 1-D,AWB,205,11,360,565,9
0,Summit,GREEN 2-A,AWH,172,5,249,397,16
0,Summit,GREEN 2-B,AWI,202,5,325,445,9
0,Summit,GREEN 2-C,AWJ,225,18,255,398,7
0,Summit,GREEN 2-D,AWK,259,3,383,493,17
0,Summit,GREEN 3-A,AWM,184,12,298,496,14
0,Summit,GREEN 3-B,AWN,150,7,343,407,7
0,Summit,GREEN 3-C,AWP,157,9,350,505,15
0,Summit,GREEN 3-D,AWQ,147,9,397,451,16
0,Summit,GREEN 4-A,AWU,164,8,340,411,15
0,Summit,GREEN 4-B,AWV,202,5,357,532,10
0,Summit,GREEN 4-C,AWX,191,4,274,400,7
0,Summit,GREEN 4-D,AWY,156,16,314,404,3
0,Summit,HUDSON 1-A,AXA,135,8,416,298,9
0,Summit,HUDSON 1-B,AXB,159,9,483,301,14
0,Summit,HUDSON 1-C,AXC,126,12,383,327,5
0,Summit,HUDSON 2-A,AXH,197,9,482,447,12
0,Summit,HUDSON 2-B,AXI,153,8,379,440,15
0,Summit,HUDSON 2-C,AXJ,137,4,355,372,6
0,Summit,HUDSON 3-A,AXO,137,10,398,337,9
0,Summit,HUDSON 3-B,AXQ,127,8,397,372,9
0,Summit,HUDSON 3-C,AXS,154,9,382,378,11
0,Summit,HUDSON 4-A,AXV,163,7,294,388,13
0,Summit,HUDSON 4-B,AXX,118,5,370,330,7
0,Summit,HUDSON 4-C,AYA,123,9,395,355,7
0,Summit,NEW FRANKLIN 4-B,AYD,137,9,209,339,13
0,Summit,NEW FRANKLIN 4-A,AYE,150,2,171,466,10
0,Summit,COPLEY TWP I,AYH,301,12,407,325,9
0,Summit,HUDSON 1-D,AYI,131,9,435,324,9
0,Summit,AKRON 1-L,AYJ,467,4,413,109,8
0,Summit,AKRON 1-M,AYK,463,6,129,40,5
0,Summit,AKRON 2-H,AYL,362,7,259,124,4
0,Summit,AKRON 2-I,AYM,347,15,284,184,10
0,Summit,AKRON 2-J,AYN,309,15,392,242,10
0,Summit,AKRON 2-K,AYO,350,10,374,216,8
0,Summit,AKRON 2-L,AYP,265,13,436,271,19
0,Summit,AKRON 2-M,AYQ,366,15,278,135,8
0,Summit,AKRON 3-J,AYR,387,5,459,54,7
0,Summit,AKRON 3-K,AYS,467,4,317,36,4
0,Summit,AKRON 3-L,AYT,709,4,303,76,14
0,Summit,AKRON 3-M,AYU,355,2,142,62,9
0,Summit,AKRON 3-N,AYV,338,2,171,49,6
0,Summit,AKRON 4-K,AYW,357,3,354,33,4
0,Summit,AKRON 4-L,AYX,285,6,553,62,9
0,Summit,AKRON 4-M,AYY,329,12,529,29,3
0,Summit,AKRON 4-N,AYZ,285,18,549,88,7
0,Summit,AKRON 4-O,AZA,181,13,498,173,16
0,Summit,AKRON 4-P,AZB,317,14,519,22,4
0,Summit,AKRON 5-I,AZC,403,7,324,37,4
0,Summit,AKRON 5-J,AZD,498,11,307,96,3
0,Summit,AKRON 5-K,AZE,472,12,358,33,4
0,Summit,AKRON 5-L,AZF,415,8,320,122,4
0,Summit,AKRON 5-M,AZG,575,6,180,47,1
0,Summit,AKRON 5-N,AZH,352,4,159,71,4
0,Summit,AKRON 6-K,AZI,288,4,325,358,9
0,Summit,AKRON 6-L,AZJ,195,11,364,365,6
0,Summit,AKRON 6-M,AZK,436,3,324,258,8
0,Summit,AKRON 7-J,AZL,194,6,450,300,17
0,Summit,AKRON 7-K,AZM,462,8,260,100,8
0,Summit,AKRON 7-L,AZN,369,14,389,210,5
0,Summit,AKRON 7-M,AZO,362,7,375,177,13
0,Summit,AKRON 8-N,AZP,251,1,382,134,8
0,Summit,AKRON 8-O,AZQ,183,7,572,232,9
0,Summit,AKRON 8-P,AZR,167,10,543,253,15
0,Summit,AKRON 8-Q,AZS,129,5,393,264,0
0,Summit,AKRON 9-I,AZT,530,8,315,223,13
0,Summit,AKRON 9-J,AZU,352,4,304,343,9
0,Summit,AKRON 9-K,AZV,482,10,274,240,13
0,Summit,AKRON 10-I,AZW,293,5,362,127,8
0,Summit,AKRON 10-J,AZX,487,7,348,169,13
0,Summit,AKRON 10-K,AZY,284,6,383,249,12
0,Summit,AKRON 10-L,AZZ,226,1,138,42,3
0,Summit,AKRON 10-M,BAA,361,8,324,263,9
0,Summit,BARBERTON 1-C,BAB,266,6,283,364,9
0,Summit,BARBERTON 2-C,BAC,339,7,267,298,11
0,Summit,BARBERTON 4-C,BAD,249,4,262,330,12
0,Summit,BARBERTON 5-C,BAE,292,6,219,267,7
0,Summit,BARBERTON 6-C,BAF,225,4,248,343,15
0,Summit,CUY FALLS 1-D,BAG,242,6,371,358,12
0,Summit,CUY FALLS 2-D,BAH,210,14,344,275,12
0,Summit,CUY FALLS 2-E,BAI,183,7,366,277,22
0,Summit,CUY FALLS 3-E,BAJ,219,9,414,282,7
0,Summit,CUY FALLS 4-D,BAK,209,4,365,273,21
0,Summit,CUY FALLS 4-E,BAL,193,8,325,289,16
0,Summit,CUY FALLS 5-E,BAM,242,6,413,241,7
0,Summit,CUY FALLS 6-D,BAN,172,4,337,269,13
0,Summit,CUY FALLS 6-E,BAO,167,2,335,281,16
0,Summit,CUY FALLS 7-E,BAP,168,3,357,301,17
0,Summit,CUY FALLS 8-F,BAQ,122,8,322,197,8
0,Summit,GREEN 1-E,BAR,143,10,370,421,9
0,Summit,GREEN 2-E,BAS,157,8,272,407,8
0,Summit,GREEN 3-E,BAT,162,5,287,526,11
0,Summit,GREEN 4-E,BAU,154,8,244,413,10
0,Summit,HUDSON 1-E,BAV,155,6,412,353,4
0,Summit,HUDSON 2-D,BAW,200,16,484,399,4
0,Summit,HUDSON 2-E,BAX,141,11,459,384,8
0,Summit,HUDSON 3-D,BAY,153,11,323,396,5
0,Summit,HUDSON 3-E,BAZ,142,8,397,320,10
0,Summit,HUDSON 4-D,BBA,136,11,330,375,6
0,Summit,HUDSON 4-E,BBB,124,13,374,377,9
0,Summit,MACEDONIA G,BBC,122,4,271,256,5
0,Summit,MACEDONIA H,BBD,168,8,382,348,8
0,Summit,MACEDONIA I,BBE,96,6,227,211,2
0,Summit,MACEDONIA J,BBF,112,3,343,281,7
0,Summit,MACEDONIA K,BBG,63,4,196,201,3
0,Summit,MACEDONIA L,BBH,99,8,262,270,7
0,Summit,MUNROE FALLS 1-B,BBI,155,6,247,274,5
0,Summit,MUNROE FALLS 2-B,BBJ,132,6,309,240,3
0,Summit,MUNROE FALLS 3-B,BBK,85,12,239,242,9
0,Summit,NEW FRANKLIN 1-C,BBL,163,6,231,350,8
0,Summit,NEW FRANKLIN 2-C,BBM,165,2,279,464,8
0,Summit,NEW FRANKLIN 3-C,BBN,128,3,243,478,8
0,Summit,NEW FRANKLIN 4-C,BBO,134,6,222,406,8
0,Summit,NORTON 1-C,BBP,132,2,187,407,10
0,Summit,NORTON 2-C,BBQ,97,6,222,327,7
0,Summit,NORTON 3-C,BBR,121,2,238,307,10
0,Summit,STOW 1-F,BBS,199,5,375,349,7
0,Summit,STOW 1-G,BBT,190,3,388,381,11
0,Summit,STOW 2-F,BBU,117,7,416,378,8
0,Summit,STOW 2-G,BBV,147,7,376,392,8
0,Summit,STOW 3-E,BBW,210,15,355,396,13
0,Summit,STOW 3-F,BBX,262,6,363,286,8
0,Summit,STOW 4-F,BBY,292,2,432,255,13
0,Summit,STOW 4-G,BBZ,163,8,363,382,11
0,Summit,TALLMADGE 1-D,BCA,212,13,381,338,4
0,Summit,TALLMADGE 2-D,BCB,121,8,345,377,8
0,Summit,TALLMADGE 3-D,BCC,108,8,287,322,10
0,Summit,TALLMADGE 4-D,BCD,166,7,402,355,6
0,Summit,TWINSBURG 1-C,BCE,122,5,426,326,10
0,Summit,TWINSBURG 2-C,BCF,149,10,461,283,10
0,Summit,TWINSBURG 3-C,BCG,169,11,428,323,4
0,Summit,TWINSBURG 4-C,BCH,149,11,445,370,6
0,Summit,TWINSBURG 5-C,BCI,113,2,333,297,5
0,Summit,REMINDERVILLE VILL C,BCJ,221,6,522,433,10
0,Summit,RICHFIELD VILL C,BCK,113,15,375,492,7
0,Summit,BATH TWP G,BCL,153,8,432,518,16
0,Summit,BATH TWP H,BCM,117,12,488,283,9
0,Summit,COPLEY TWP J,BCN,151,9,444,466,12
0,Summit,COPLEY TWP K,BCO,157,8,480,370,12
0,Summit,COPLEY TWP L,BCP,146,12,540,417,8
0,Summit,COVENTRY TWP G,BCQ,237,13,237,426,7
0,Summit,COVENTRY TWP H,BCR,211,7,308,440,3
0,Summit,NFLD CTR TWP D,BCS,140,5,287,375,2
0,Summit,NFLD CTR TWP E,BCT,140,7,307,402,13
0,Summit,SAGAMORE HILLS TWP H,BCU,139,6,417,493,11
0,Summit,SAGAMORE HILLS TWP I,BCV,73,5,178,257,10
0,Summit,SAGAMORE HILLS TWP J,BCW,134,6,319,377,6
0,Summit,SPRINGFIELD TWP H,BCX,186,9,305,492,14
0,Summit,SPRINGFIELD TWP I,BCY,218,7,196,525,10
0,Summit,SPRINGFIELD TWP J,BCZ,307,7,215,400,9
0,Summit,TWINSBURG TWP C,BDA,114,1,453,231,3
0,Trumbull,GIRARD CITY 1A,AAA,100,2,389,316,3
0,Trumbull,GIRARD CITY 1B,AAB,176,7,337,252,7
0,Trumbull,GIRARD CITY 2A,AAE,201,11,401,255,6
0,Trumbull,GIRARD CITY 2B,AAF,298,9,317,278,10
0,Trumbull,GIRARD CITY 3A,AAI,303,5,252,221,6
0,Trumbull,GIRARD CITY 3D,AAL,223,2,351,281,7
0,Trumbull,GIRARD CITY 4A,AAM,223,1,265,174,7
0,Trumbull,GIRARD CITY 4C,AAO,281,4,212,186,7
0,Trumbull,HUBBARD CITY 1A,AAQ,86,1,193,292,5
0,Trumbull,HUBBARD CITY 1B,AAR,118,5,203,278,10
0,Trumbull,HUBBARD CITY 2B,AAT,152,6,277,403,7
0,Trumbull,HUBBARD CITY 2C,AAU,158,7,305,387,10
0,Trumbull,HUBBARD CITY 3A,AAW,153,3,204,237,9
0,Trumbull,HUBBARD CITY 3B,AAX,143,5,209,204,8
0,Trumbull,HUBBARD CITY 4A,AAZ,118,2,204,236,8
0,Trumbull,HUBBARD CITY 4B,ABA,183,0,300,266,12
0,Trumbull,NILES CITY 1A,ABD,156,5,290,328,3
0,Trumbull,NILES CITY 1C,ABF,349,2,392,331,8
0,Trumbull,NILES CITY 1D,ABG,349,10,314,355,7
0,Trumbull,NILES CITY 2A,ABJ,151,8,460,368,7
0,Trumbull,NILES CITY 2B,ABK,158,5,359,313,5
0,Trumbull,NILES CITY 2C,ABL,227,5,352,317,7
0,Trumbull,NILES CITY 2E,ABN,221,2,293,231,7
0,Trumbull,NILES CITY 3A,ABP,262,6,325,295,8
0,Trumbull,NILES CITY 3C,ABR,346,3,283,295,10
0,Trumbull,NILES CITY 3D,ABS,327,7,347,343,7
0,Trumbull,NILES CITY 4A,ABX,304,7,257,311,8
0,Trumbull,NILES CITY 4C,ABZ,314,5,264,334,12
0,Trumbull,NILES CITY 4D,ACA,377,6,346,331,15
0,Trumbull,WARREN CITY 1A,ACF,326,7,511,341,10
0,Trumbull,WARREN CITY 1B,ACG,545,8,227,192,4
0,Trumbull,WARREN CITY 1E,ACJ,344,6,368,181,3
0,Trumbull,WARREN CITY 1G,ACL,332,8,466,309,12
0,Trumbull,WARREN CITY 2C,ACS,479,2,302,290,17
0,Trumbull,WARREN CITY 2F,ACV,448,6,330,198,11
0,Trumbull,WARREN CITY 2G,ACW,460,5,243,99,9
0,Trumbull,WARREN CITY 3D,ADA,236,2,347,241,8
0,Trumbull,WARREN CITY 3G,ADD,300,9,382,312,6
0,Trumbull,WARREN CITY 3J,ADF,142,4,338,280,4
0,Trumbull,WARREN CITY 3K,ADG,184,15,429,483,15
0,Trumbull,WARREN CITY 3L,ADH,306,5,416,381,8
0,Trumbull,WARREN CITY 4A,ADI,519,2,356,242,8
0,Trumbull,WARREN CITY 4D,ADL,575,3,263,196,11
0,Trumbull,WARREN CITY 4F,ADN,312,9,247,66,3
0,Trumbull,WARREN CITY 5D,ADT,219,6,330,249,7
0,Trumbull,WARREN CITY 5E,ADU,246,3,358,216,6
0,Trumbull,WARREN CITY 5F,ADV,226,7,306,207,9
0,Trumbull,WARREN CITY 5G,ADW,376,2,294,104,6
0,Trumbull,WARREN CITY 5K,ADZ,196,6,344,309,9
0,Trumbull,WARREN CITY 6B,AEC,545,6,370,37,4
0,Trumbull,WARREN CITY 6D,AEE,399,9,373,64,4
0,Trumbull,WARREN CITY 6G,AEH,426,7,434,85,3
0,Trumbull,WARREN CITY 7A,AEI,411,6,505,115,8
0,Trumbull,WARREN CITY 7C,AEK,416,4,415,238,9
0,Trumbull,WARREN CITY 7D,AEL,374,6,213,166,8
0,Trumbull,BAZETTA TWP B,AER,284,7,455,577,14
0,Trumbull,BAZETTA TWP C,AES,101,4,183,328,6
0,Trumbull,BAZETTA TWP D,AET,157,7,237,390,4
0,Trumbull,BAZETTA TWP F,AEV,84,2,178,317,1
0,Trumbull,BAZETTA TWP G,AEW,294,7,323,607,11
0,Trumbull,BLOOMFIELD TWP,AEX,138,1,87,356,7
0,Trumbull,BRACEVILLE TWP B,AEZ,156,4,247,441,8
0,Trumbull,BRACEVILLE TWP C,AFA,206,5,207,458,10
0,Trumbull,BRISTOL TWP A,AFB,192,5,230,534,13
0,Trumbull,BRISTOL TWP C,AFD,174,7,172,571,3
0,Trumbull,BROOKFIELD TWP B,AFE,190,7,236,379,11
0,Trumbull,BROOKFIELD TWP D,AFG,329,8,313,217,8
0,Trumbull,BROOKFIELD TWP E,AFH,235,1,265,328,13
0,Trumbull,BROOKFIELD TWP H,AFK,159,3,219,423,9
0,Trumbull,BROOKFIELD TWP K,AFM,181,5,367,489,3
0,Trumbull,BROOKFIELD TWP L,AFN,167,2,151,254,5
0,Trumbull,BROOKFIELD TWP A,AFQ,190,3,267,499,9
0,Trumbull,CHAMPION TWP A,AFR,201,10,317,555,13
0,Trumbull,CHAMPION TWP B,AFS,262,4,199,446,13
0,Trumbull,CHAMPION TWP C,AFT,210,3,266,406,11
0,Trumbull,CHAMPION TWP E,AFV,174,10,322,464,6
0,Trumbull,CHAMPION TWP F,AFW,212,4,324,459,13
0,Trumbull,CHAMPION TWP G,AFX,253,6,315,571,9
0,Trumbull,CHAMPION TWP K,AGA,121,8,194,345,10
0,Trumbull,FARMINGTON TWP,AGC,259,12,167,550,4
0,Trumbull,WEST FARMINGTON VILLAGE,AGD,61,0,35,170,2
0,Trumbull,FOWLER TWP A,AGE,175,7,154,527,10
0,Trumbull,FOWLER TWP C,AGG,173,6,229,525,15
0,Trumbull,GREENE TWP,AGH,108,5,103,350,3
0,Trumbull,GUSTAVUS TWP,AGI,76,4,170,316,7
0,Trumbull,HARTFORD TWP A,AGK,135,1,182,401,11
0,Trumbull,HARTFORD TWP B,AGL,152,5,188,467,7
0,Trumbull,HOWLAND TWP A,AGN,222,2,275,263,7
0,Trumbull,HOWLAND TWP B,AGO,243,3,243,252,7
0,Trumbull,HOWLAND TWP E,AGR,171,7,305,340,10
