IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20161108_GEN_PRE_DEM_CLINTON,USA_KS_20161108_GEN_PRE_REP_TRUMP,USA_KS_20161108_GEN_PRE_LIB_JOHNSON,USA_KS_20161108_GEN_PRE_GRE_STEIN,USA_KS_20161108_GEN_PRE_OTH_WRITEIN,USA_KS_20161108_GEN_USS_DEM_WIESNER,USA_KS_20161108_GEN_USS_REP_MORAN,USA_KS_20161108_GEN_USS_LIB_GARRARD,USA_KS_20161108_GEN_USS_OTH_WRITEIN
0,_169,_Salina Precinct 09,_Salina Precinct 09,120,230,38,13,2,110,238,51,0
0,_169,_Salina Precinct 10,_Salina Precinct 10,136,175,41,11,3,124,202,33,0
0,_169,_Salina Precinct 11,_Salina Precinct 11,111,207,26,10,6,97,226,30,0
0,_169,_Salina Precinct 12,_Salina Precinct 12,206,279,42,6,2,171,304,48,0
0,_169,_Salina Precinct 13,_Salina Precinct 13,103,220,17,13,0,99,218,37,0
0,_169,_Salina Precinct 14 Part A,_Salina Precinct 14 Part A,169,258,37,12,1,142,289,38,0
0,_169,_Salina Precinct 15 Part A,_Salina Precinct 15 Part A,151,178,17,13,0,128,185,29,0
0,_169,_Salina Precinct 15 Part A Exclave 1,_Salina Precinct 15 Part A Exclave 1,0,0,0,0,0,0,0,0,0
0,_169,_Salina Precinct 15 Part A Exclave 2,_Salina Precinct 15 Part A Exclave 2,0,0,0,0,0,0,0,0,0
0,_169,_Salina Precinct 15 Part A Exclave 3,_Salina Precinct 15 Part A Exclave 3,0,0,0,0,0,0,0,0,0
0,_169,_Salina Precinct 15 Part A Exclave 4,_Salina Precinct 15 Part A Exclave 4,0,0,0,0,0,0,0,0,0
0,_169,_Salina Precinct 16,_Salina Precinct 16,76,172,27,9,3,76,178,25,0
0,_169,_Salina Precinct 17,_Salina Precinct 17,125,208,25,10,0,102,226,35,0
0,_169,_Salina Precinct 18,_Salina Precinct 18,109,207,29,6,5,94,218,36,0
0,_169,_Salina Precinct 19,_Salina Precinct 19,134,318,28,3,3,97,359,33,0
0,_169,_Salina Precinct 20 Part A,_Salina Precinct 20 Part A,315,620,46,8,11,190,754,54,0
0,_169,_Salina Precinct 21 Part A,_Salina Precinct 21 Part A,311,612,44,10,3,204,748,30,0
0,_169,_Salina Precinct 22 Part A,_Salina Precinct 22 Part A,259,557,45,16,2,165,675,47,0
0,_169,_Salina Precinct 22 Part A Exclave,_Salina Precinct 22 Part A Exclave,0,0,0,0,0,0,0,0,0
0,_169,_Salina Precinct 23,_Salina Precinct 23,315,661,47,16,7,238,745,58,0
0,_169,_Salina Precinct 24,_Salina Precinct 24,127,208,23,5,0,105,232,29,0
0,_169,_Salina Precinct 25,_Salina Precinct 25,106,160,22,8,1,97,167,34,0
0,_169,_Salina Precinct 26,_Salina Precinct 26,106,203,28,9,1,89,226,26,0
0,_169,_Salina Precinct 27,_Salina Precinct 27,159,298,24,15,3,108,335,43,0
0,_169,_Salina Precinct 28,_Salina Precinct 28,92,258,27,14,2,89,263,37,0
0,_169,_Salina Precinct 29,_Salina Precinct 29,164,345,36,15,1,117,402,36,0
0,_169,_Salina Precinct 30,_Salina Precinct 30,122,303,30,11,0,104,323,32,0
0,_169,_Salina Precinct 31 Part A,_Salina Precinct 31 Part A,321,831,65,18,3,257,909,67,0
0,_169,_Salina Precinct 32,_Salina Precinct 32,97,213,18,4,0,71,238,20,0
0,_169,_Salina Precinct 33,_Salina Precinct 33,197,391,40,7,0,151,453,36,0
0,_169,_Salina Precinct 33 Exclave,_Salina Precinct 33 Exclave,0,0,0,0,0,0,0,0,0
0,_169,_Salina Precinct 34,_Salina Precinct 34,299,725,70,23,0,243,811,69,0
0,_169,_Salina Precinct 35,_Salina Precinct 35,0,0,0,0,0,0,0,0,0
0,_169,_Salina Precinct 35 Exclave,_Salina Precinct 35 Exclave,215,436,56,14,0,197,438,78,0
0,_169,_Smokey Hill Township Part B Enclave 1 Voting District,_Smokey Hill Township Part B Enclave 1 Voting District,0,0,0,0,0,0,0,0,0
0,_169,_Smokey Hill Township Part B Exclave 1 Voting District,_Smokey Hill Township Part B Exclave 1 Voting District,0,0,0,0,0,0,0,0,0
0,_169,_Smokey Hill Township Part B Voting District,_Smokey Hill Township Part B Voting District,35,85,10,2,0,29,98,8,0
0,_169,_Smoky View Township Voting District,_Smoky View Township Voting District,91,296,24,10,2,70,328,32,0
0,_169,_Smolan Township Voting District,_Smolan Township Voting District,65,305,20,7,1,56,310,31,0
0,_169,_Solomon Township Voting District,_Solomon Township Voting District,31,156,7,5,0,22,174,10,0
0,_169,_Spring Creek Township Voting District,_Spring Creek Township Voting District,29,163,11,2,0,25,154,19,0
0,_169,_Walnut Township Voting District,_Walnut Township Voting District,58,251,15,3,0,49,255,16,0
0,_169,_Washington Township Voting District,_Washington Township Voting District,12,57,4,1,0,5,69,0,0
0,_171,_Beaver Township Voting District,_Beaver Township Voting District,11,79,2,3,1,8,82,5,0
0,_171,_Isbel Township Voting District,_Isbel Township Voting District,1,45,1,1,0,2,44,2,0
0,_171,_Keystone Township Voting District,_Keystone Township Voting District,0,47,1,1,0,2,45,2,0
0,_171,_Lake Township Voting District,_Lake Township Voting District,3,36,2,0,0,3,37,0,0
0,_171,_Michigan Township Voting District,_Michigan Township Voting District,1,42,0,1,0,3,39,2,0
0,_171,_Scott City Ward 1,_Scott City Ward 1,39,219,8,6,2,36,214,19,0
0,_171,_Scott City Ward 2,_Scott City Ward 2,38,459,20,2,2,22,482,16,0
0,_171,_Scott City Ward 3,_Scott City Ward 3,49,346,14,5,0,46,347,17,0
0,_171,_Scott City Ward 4,_Scott City Ward 4,71,388,15,7,0,52,405,23,0
0,_171,_Scott Township Voting District,_Scott Township Voting District,11,123,3,0,0,4,126,4,0
0,_171,_Valley Township Voting District,_Valley Township Voting District,12,81,3,1,0,9,81,4,0
0,_173,_101 Precinct,_101 Precinct,446,449,52,29,21,417,466,76,5
0,_173,_102 Precinct,_102 Precinct,370,435,57,19,32,325,517,51,1
0,_173,_103 Precinct,_103 Precinct,72,50,9,2,5,66,53,11,0
0,_173,_104 Precinct,_104 Precinct,26,17,6,0,0,25,17,5,0
0,_173,_105 Precinct,_105 Precinct,335,186,37,19,23,322,214,43,3
0,_173,_106 Precinct,_106 Precinct,664,210,34,37,19,622,228,65,1
0,_173,_107 Precinct,_107 Precinct,710,480,84,35,46,638,623,65,3
0,_173,_108 Precinct,_108 Precinct,503,237,48,28,23,484,295,43,1
0,_173,_109 Precinct,_109 Precinct,655,285,49,34,18,597,339,60,3
0,_173,_110 Precinct,_110 Precinct,671,550,70,19,58,601,683,62,1
0,_173,_111 Precinct,_111 Precinct,137,162,21,7,5,115,182,30,0
0,_173,_112 Precinct,_112 Precinct,702,271,44,16,21,603,337,59,3
0,_173,_113 Precinct,_113 Precinct,615,75,23,14,11,530,104,45,1
0,_173,_114 Precinct,_114 Precinct,606,34,15,8,9,546,55,25,3
0,_173,_115 Precinct,_115 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_116 Precinct,_116 Precinct,832,57,22,17,12,748,94,36,2
0,_173,_117 Precinct,_117 Precinct,800,57,15,15,5,714,82,33,1
0,_173,_118 Precinct,_118 Precinct,861,135,27,16,16,790,187,38,2
0,_173,_119 Precinct,_119 Precinct,635,197,51,17,23,591,253,45,1
0,_173,_120 Precinct,_120 Precinct,570,249,32,24,30,519,305,54,3
0,_173,_121 Precinct,_121 Precinct,377,359,33,20,14,335,416,45,0
0,_173,_122 Precinct,_122 Precinct,751,539,76,37,41,648,677,79,1
0,_173,_123 Precinct,_123 Precinct,113,96,13,4,8,90,119,18,0
0,_173,_124 Precinct,_124 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_126 Precinct,_126 Precinct,88,129,10,2,5,66,148,12,0
0,_173,_127 Precinct,_127 Precinct,120,173,21,4,18,111,204,18,0
0,_173,_128 Precinct,_128 Precinct,474,414,59,20,47,424,508,62,2
0,_173,_129 Precinct,_129 Precinct,104,86,12,8,5,104,82,21,0
0,_173,_130 Precinct,_130 Precinct,308,219,33,28,21,296,238,63,1
0,_173,_133 Precinct,_133 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_134 Precinct,_134 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_205 Precinct,_205 Precinct,181,100,23,11,11,175,112,25,0
0,_173,_206 Precinct,_206 Precinct,167,139,12,9,10,160,153,13,0
0,_173,_207 Precinct,_207 Precinct,864,675,73,40,50,783,774,98,6
0,_173,_208 Precinct,_208 Precinct,153,165,24,10,8,155,177,18,0
0,_173,_209 Precinct,_209 Precinct,464,364,40,23,20,423,415,46,0
0,_173,_210 Precinct,_210 Precinct,547,447,59,33,25,507,503,71,2
0,_173,_211 Precinct,_211 Precinct,276,319,27,6,11,240,356,29,2
0,_173,_212 Precinct,_212 Precinct,477,592,64,12,35,410,697,57,2
0,_173,_213 Precinct,_213 Precinct,519,714,75,21,37,408,874,66,0
0,_173,_214 Precinct,_214 Precinct,395,735,62,16,49,312,863,61,2
0,_173,_215 Precinct,_215 Precinct,741,927,84,29,40,594,1107,74,2
0,_173,_216 Precinct,_216 Precinct,467,512,51,22,34,390,644,42,2
0,_173,_217 Precinct,_217 Precinct,471,711,60,12,30,378,872,35,1
0,_173,_218 Precinct,_218 Precinct,774,1115,92,28,46,692,1249,84,1
0,_173,_219 Precinct,_219 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_221 Precinct,_221 Precinct,298,435,33,11,46,226,561,28,1
0,_173,_222 Precinct,_222 Precinct,468,752,75,7,28,385,874,56,2
0,_173,_223 Precinct,_223 Precinct,519,904,78,22,47,430,1048,56,4
0,_173,_224 Precinct,_224 Precinct,781,755,81,39,55,703,853,106,5
0,_173,_225 Precinct,_225 Precinct,689,781,96,33,34,616,845,122,3
0,_173,_226 Precinct,_226 Precinct,648,1207,73,33,43,551,1309,100,6
0,_173,_227 Precinct,_227 Precinct,292,624,46,7,29,224,723,45,0
0,_173,_228 Precinct,_228 Precinct,371,959,85,10,53,272,1142,47,0
0,_173,_230 Precinct,_230 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_233 Precinct,_233 Precinct,172,200,18,7,10,155,214,21,2
0,_173,_235 Precinct,_235 Precinct,151,130,15,11,7,146,150,17,0
0,_173,_236 Precinct,_236 Precinct,227,423,26,5,24,161,512,17,2
0,_173,_237 Precinct,_237 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_238 Precinct,_238 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_239 Precinct,_239 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_240 Precinct,_240 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_241 Precinct,_241 Precinct,34,81,8,7,4,28,100,4,0
0,_173,_242 Precinct,_242 Precinct,58,147,11,7,6,46,170,10,0
0,_173,_243 Precinct,_243 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_245 Precinct,_245 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_246 Precinct,_246 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_247 Precinct,_247 Precinct,94,128,22,2,12,74,172,12,0
0,_173,_301 Precinct,_301 Precinct,197,223,19,15,19,176,223,48,0
0,_173,_302 Precinct,_302 Precinct,368,385,43,29,16,340,362,94,1
0,_173,_303 Precinct,_303 Precinct,201,210,19,17,8,183,206,40,0
0,_173,_304 Precinct,_304 Precinct,191,191,23,15,14,188,193,45,1
0,_173,_305 Precinct,_305 Precinct,617,578,57,31,23,546,625,94,3
0,_173,_306 Precinct,_306 Precinct,687,467,81,50,31,645,516,103,0
0,_173,_307 Precinct,_307 Precinct,322,207,23,23,17,289,229,47,1
0,_173,_308 Precinct,_308 Precinct,499,352,47,24,28,465,408,57,4
0,_173,_309 Precinct,_309 Precinct,503,482,65,34,19,485,504,85,0
0,_173,_310 Precinct,_310 Precinct,346,199,35,20,18,318,218,49,0
0,_173,_311 Precinct,_311 Precinct,197,236,19,7,7,170,236,37,1
0,_173,_312 Precinct,_312 Precinct,202,203,21,14,13,189,208,39,1
0,_173,_313 Precinct,_313 Precinct,595,495,65,42,28,563,511,102,1
0,_173,_314 Precinct,_314 Precinct,412,547,53,33,17,396,546,83,0
0,_173,_315 Precinct,_315 Precinct,362,457,55,34,14,364,442,94,1
0,_173,_316 Precinct,_316 Precinct,297,605,49,25,18,308,588,79,0
0,_173,_317 Precinct,_317 Precinct,6,11,1,1,1,5,13,1,0
0,_173,_318 Precinct,_318 Precinct,7,33,1,0,0,7,26,4,0
0,_173,_319 Precinct,_319 Precinct,152,91,13,5,2,137,99,15,1
0,_173,_320 Precinct,_320 Precinct,133,53,5,10,2,128,54,17,0
0,_173,_321 Precinct,_321 Precinct,23,6,0,3,0,20,6,3,0
0,_173,_322 Precinct,_322 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_324 Precinct,_324 Precinct,165,148,20,12,8,159,152,24,0
0,_173,_325 Precinct,_325 Precinct,329,441,33,22,17,316,453,46,2
0,_173,_326 Precinct,_326 Precinct,33,65,7,5,2,38,58,12,0
0,_173,_327 Precinct,_327 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_328 Precinct,_328 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_329 Precinct,_329 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_401 Precinct,_401 Precinct,186,339,26,12,11,174,360,32,0
0,_173,_402 Precinct,_402 Precinct,149,347,21,11,16,150,346,43,0
0,_173,_403 Precinct,_403 Precinct,206,551,36,8,16,187,578,39,0
0,_173,_404 Precinct,_404 Precinct,540,639,57,46,34,492,661,120,3
0,_173,_405 Precinct,_405 Precinct,375,430,48,23,18,337,457,73,0
0,_173,_406 Precinct,_406 Precinct,300,400,44,35,10,272,403,81,0
0,_173,_407 Precinct,_407 Precinct,44,45,12,6,2,43,48,10,0
0,_173,_408 Precinct,_408 Precinct,344,343,32,24,14,294,359,65,1
0,_173,_409 Precinct,_409 Precinct,170,207,23,19,13,169,215,34,1
0,_173,_410 Precinct,_410 Precinct,464,1289,87,27,46,372,1420,89,1
0,_173,_411 Precinct,_411 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_412 Precinct,_412 Precinct,510,1282,125,42,63,504,1327,146,1
0,_173,_413 Precinct,_413 Precinct,423,904,83,22,48,392,962,95,1
0,_173,_414 Precinct,_414 Precinct,92,194,29,6,12,92,211,24,0
0,_173,_416 Precinct,_416 Precinct,200,586,45,16,15,202,582,62,1
0,_173,_417 Precinct,_417 Precinct,251,396,34,18,17,258,381,50,1
0,_173,_418 Precinct,_418 Precinct,382,537,43,31,19,365,539,75,1
0,_173,_419 Precinct,_419 Precinct,320,458,41,28,16,323,465,45,3
0,_173,_420 Precinct,_420 Precinct,315,522,31,42,18,313,503,77,2
0,_173,_421 Precinct,_421 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_422 Precinct,_422 Precinct,224,356,29,7,14,212,349,50,0
0,_173,_423 Precinct,_423 Precinct,264,410,43,16,13,251,408,70,0
0,_173,_424 Precinct,_424 Precinct,73,169,15,9,7,75,165,25,0
0,_173,_425 Precinct,_425 Precinct,427,915,60,42,18,455,845,103,1
0,_173,_427 Precinct,_427 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_428 Precinct,_428 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_429 Precinct,_429 Precinct,211,261,27,16,11,205,276,37,0
0,_173,_430 Precinct,_430 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_431 Precinct,_431 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_432 Precinct,_432 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_433 Precinct,_433 Precinct,106,213,26,5,5,107,213,32,0
0,_173,_434 Precinct,_434 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_435 Precinct,_435 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_436 Precinct,_436 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_437 Precinct,_437 Precinct,80,240,23,5,7,82,232,33,0
0,_173,_438 Precinct,_438 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_439 Precinct,_439 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_440 Precinct,_440 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_441 Precinct,_441 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_503 Precinct,_503 Precinct,448,536,70,31,31,416,596,84,1
0,_173,_504 Precinct,_504 Precinct,311,412,45,26,15,271,448,64,1
0,_173,_506 Precinct,_506 Precinct,420,767,54,25,27,362,821,82,4
0,_173,_507 Precinct,_507 Precinct,401,709,55,33,26,380,740,76,2
0,_173,_508 Precinct,_508 Precinct,383,672,57,25,29,351,710,63,0
0,_173,_509 Precinct,_509 Precinct,358,632,41,26,29,328,683,46,1
0,_173,_510 Precinct,_510 Precinct,376,983,45,8,18,277,1101,33,0
0,_173,_512 Precinct,_512 Precinct,774,1577,106,27,59,622,1749,118,1
0,_173,_513 Precinct,_513 Precinct,235,589,50,8,25,197,648,40,0
0,_173,_514 Precinct,_514 Precinct,519,971,66,22,36,463,1036,76,2
0,_173,_515 Precinct,_515 Precinct,427,783,90,32,34,374,884,72,0
0,_173,_516 Precinct,_516 Precinct,258,519,43,22,17,247,567,33,0
0,_173,_517 Precinct,_517 Precinct,343,514,45,15,23,291,554,58,0
0,_173,_518 Precinct,_518 Precinct,325,697,53,27,36,315,739,61,1
0,_173,_519 Precinct,_519 Precinct,409,697,55,23,25,376,736,74,1
0,_173,_522 Precinct,_522 Precinct,317,706,49,24,29,264,780,59,4
0,_173,_523 Precinct,_523 Precinct,329,724,56,13,27,276,790,74,0
0,_173,_524 Precinct,_524 Precinct,593,1079,68,38,37,513,1206,92,1
0,_173,_525 Precinct,_525 Precinct,474,712,63,20,27,423,760,78,1
0,_173,_526 Precinct,_526 Precinct,389,828,66,27,50,362,913,66,3
0,_173,_527 Precinct,_527 Precinct,365,888,72,13,26,333,920,74,0
0,_173,_528 Precinct,_528 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_530 Precinct,_530 Precinct,318,877,41,17,34,258,963,35,1
0,_173,_531 Precinct,_531 Precinct,528,1331,63,27,48,456,1440,68,4
0,_173,_534 Precinct,_534 Precinct,35,94,10,1,7,28,114,3,0
0,_173,_538 Precinct,_538 Precinct,75,224,17,6,4,71,240,12,0
0,_173,_539 Precinct,_539 Precinct,238,546,48,15,20,217,587,42,2
0,_173,_541 Precinct,_541 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_544 Precinct,_544 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_601 Precinct,_601 Precinct,489,279,59,22,33,450,306,79,1
0,_173,_602 Precinct,_602 Precinct,528,595,65,30,34,490,618,85,3
0,_173,_603 Precinct,_603 Precinct,145,435,19,9,15,128,448,27,1
0,_173,_604 Precinct,_604 Precinct,457,662,65,28,20,421,683,77,2
0,_173,_605 Precinct,_605 Precinct,175,228,21,11,12,170,226,36,0
0,_173,_606 Precinct,_606 Precinct,182,161,23,9,7,140,198,24,0
0,_173,_607 Precinct,_607 Precinct,822,448,69,56,37,757,537,96,3
0,_173,_608 Precinct,_608 Precinct,579,249,53,35,20,554,270,70,2
0,_173,_609 Precinct,_609 Precinct,911,601,86,38,39,839,668,106,3
0,_173,_610 Precinct,_610 Precinct,489,593,65,22,42,430,681,80,2
0,_173,_611 Precinct,_611 Precinct,293,321,33,23,13,261,348,55,0
0,_173,_612 Precinct,_612 Precinct,589,782,87,34,43,505,895,91,1
0,_173,_613 Precinct,_613 Precinct,491,592,54,22,23,436,653,70,0
0,_173,_614 Precinct,_614 Precinct,227,220,24,15,14,232,221,31,1
0,_173,_615 Precinct,_615 Precinct,896,374,52,34,24,765,406,106,1
0,_173,_616 Precinct,_616 Precinct,236,400,43,19,14,241,370,69,1
0,_173,_617 Precinct,_617 Precinct,223,153,10,10,9,198,154,23,0
0,_173,_618 Precinct,_618 Precinct,441,591,44,29,19,404,629,63,0
0,_173,_619 Precinct,_619 Precinct,446,625,47,31,22,405,650,85,1
0,_173,_621 Precinct,_621 Precinct,8,59,3,2,3,7,63,3,1
0,_173,_622 Precinct,_622 Precinct,389,866,57,17,34,338,943,65,1
0,_173,_623 Precinct,_623 Precinct,297,865,54,35,26,278,916,72,1
0,_173,_624 Precinct,_624 Precinct,64,44,0,0,2,57,33,6,1
0,_173,_626 Precinct,_626 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_627 Precinct,_627 Precinct,42,50,4,3,5,34,63,6,0
0,_173,_629 Precinct,_629 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_630 Precinct,_630 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_631 Precinct,_631 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Afton Precinct,_Afton Precinct,160,618,37,10,12,146,636,47,1
0,_173,_Attica 1 Precinct,_Attica 1 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 10 Precinct,_Attica 10 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 11 Precinct,_Attica 11 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 12 Precinct,_Attica 12 Precinct,11,56,1,2,1,9,57,2,1
0,_173,_Attica 13 Precinct,_Attica 13 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 14 Precinct,_Attica 14 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 15 Precinct,_Attica 15 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 16 Precinct,_Attica 16 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 17 Precinct,_Attica 17 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 18 Precinct,_Attica 18 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 2 Precinct,_Attica 2 Precinct,31,98,5,10,1,31,100,12,0
0,_173,_Attica 21 Precinct,_Attica 21 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Attica 3 Precinct,_Attica 3 Precinct,88,391,13,6,13,85,395,26,2
0,_173,_Attica 4 Precinct,_Attica 4 Precinct,0,4,0,0,0,0,4,0,0
0,_173,_Attica 5 Precinct,_Attica 5 Precinct,56,176,8,5,3,48,185,10,1
0,_173,_Attica 6 Precinct,_Attica 6 Precinct,2,58,5,0,1,3,64,0,0
0,_173,_Attica 8 Precinct,_Attica 8 Precinct,10,51,2,0,3,9,51,5,0
0,_173,_Bel Aire 1 Precinct,_Bel Aire 1 Precinct,427,765,80,21,55,386,881,67,0
0,_173,_Bel Aire 2 Precinct,_Bel Aire 2 Precinct,501,629,53,24,46,433,741,56,1
0,_173,_Bel Aire 3 Precinct,_Bel Aire 3 Precinct,403,617,61,22,43,360,718,51,0
0,_173,_Delano 1 Precinct,_Delano 1 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 10 Precinct,_Delano 10 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 11 Precinct,_Delano 11 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 12 Precinct,_Delano 12 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 13 Precinct,_Delano 13 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 3 Precinct,_Delano 3 Precinct,0,2,0,0,0,0,2,0,0
0,_173,_Delano 4 Precinct,_Delano 4 Precinct,2,0,0,0,0,2,0,0,0
0,_173,_Delano 5 Precinct,_Delano 5 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 6 Precinct,_Delano 6 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 7 Precinct,_Delano 7 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 8 Precinct,_Delano 8 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Delano 9 Precinct,_Delano 9 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 11 Precinct,_Derby 11 Precinct,326,823,81,22,24,320,842,85,2
0,_173,_Derby 12 Precinct,_Derby 12 Precinct,258,512,55,21,27,234,565,50,0
0,_173,_Derby 13 Precinct,_Derby 13 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 14 Precinct,_Derby 14 Precinct,186,347,41,12,11,157,392,28,0
0,_173,_Derby 15 Precinct,_Derby 15 Precinct,6,33,0,0,0,3,36,0,0
0,_173,_Derby 16 Precinct,_Derby 16 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 17 Precinct,_Derby 17 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 18 Precinct,_Derby 18 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 21 Precinct,_Derby 21 Precinct,194,498,55,20,15,205,499,60,0
0,_173,_Derby 22 Precinct,_Derby 22 Precinct,277,499,40,20,17,243,549,43,0
0,_173,_Derby 23 Precinct,_Derby 23 Precinct,243,579,42,21,12,218,625,42,0
0,_173,_Derby 24 Precinct,_Derby 24 Precinct,50,109,21,4,4,51,119,14,2
0,_173,_Derby 25 Precinct,_Derby 25 Precinct,25,44,10,6,0,26,45,11,0
0,_173,_Derby 31 Precinct,_Derby 31 Precinct,96,178,11,9,6,82,190,22,0
0,_173,_Derby 32 Precinct,_Derby 32 Precinct,261,534,47,13,21,252,562,40,1
0,_173,_Derby 33 Precinct,_Derby 33 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 36 Precinct,_Derby 36 Precinct,328,750,69,11,22,279,799,64,3
0,_173,_Derby 37 Precinct,_Derby 37 Precinct,70,100,17,3,9,64,117,15,0
0,_173,_Derby 38 Precinct,_Derby 38 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 41 Precinct,_Derby 41 Precinct,181,331,35,17,6,186,324,40,1
0,_173,_Derby 42 Precinct,_Derby 42 Precinct,437,1273,100,22,60,401,1352,100,1
0,_173,_Derby 45 Precinct,_Derby 45 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 46 Precinct,_Derby 46 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Derby 47 Precinct,_Derby 47 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Eagle Precinct,_Eagle Precinct,106,375,21,7,10,104,366,37,0
0,_173,_Erie Precinct,_Erie Precinct,11,28,5,1,2,10,32,2,0
0,_173,_Garden Plain Precinct,_Garden Plain Precinct,132,801,38,24,21,117,843,39,2
0,_173,_Goddard 1 Precinct,_Goddard 1 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Goddard 2 Precinct,_Goddard 2 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Goddard 3 Precinct,_Goddard 3 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Goddard 4 Precinct,_Goddard 4 Precinct,4,33,0,0,1,4,33,1,0
0,_173,_Goddard Precinct,_Goddard Precinct,433,1359,106,36,53,400,1382,148,2
0,_173,_Grand River Precinct,_Grand River Precinct,31,259,16,5,4,27,267,15,1
0,_173,_Grant 1 Precinct,_Grant 1 Precinct,173,563,41,9,25,140,613,37,0
0,_173,_Grant 10 Precinct,_Grant 10 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Grant 12 Precinct,_Grant 12 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Grant 13 Precinct,_Grant 13 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Grant 14 Precinct,_Grant 14 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Grant 3 Precinct,_Grant 3 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Grant 4 Precinct,_Grant 4 Precinct,0,0,0,0,0,0,0,0,0
0,_173,_Grant 5 Precinct,_Grant 5 Precinct,0,0,0,0,0,0,0,0,0
